"motusRecvID","recvProjectID","receiverID","recvDeployID","port","antennaType","bearing","magneticBearing","trueBearing","tilt","polBearing","polTilt","heightMeters","filter","cableLengthMeters","cableType","mountDistanceMeters","mountBearing","details","elevationAngle","polarization1","polarization2","deploymentStatus","dongle_type","frequency"
"4620","277","Lotek-D0020163","8126","3","yagi-9-maple","60.0","60.0","45.391544","","","","","","","","","","","","","","terminated","","166.38"
"4621","277","Lotek-D002162","8127","1","yagi-9-maple","40.0","40.0","25.39495","","","","","","","","","","","","","","terminated","","166.38"
"4621","277","Lotek-D002162","8127","2","yagi-9-maple","90.0","90.0","75.39495","","","","","","","","","","","","","","terminated","","166.38"
"4621","277","Lotek-D002162","8127","3","yagi-9-maple","147.0","147.0","132.39494","","","","","","","","","","","","","","terminated","","166.38"
"4622","420","SG-796FRPI3E2E9","8535","1","yagi-9","","","","","","","","","","","","","","","","","active","Funcube Pro","166.38"
"4622","420","SG-796FRPI3E2E9","8535","2","yagi-9","","","","","","","","","","","","","","","","","active","Funcube Pro","166.38"
"4622","420","SG-796FRPI3E2E9","8535","3","yagi-9","","","","","","","","","","","","","","","","","active","Funcube Pro","166.38"
"4622","420","SG-796FRPI3E2E9","8535","4","yagi-9","","","","","","","","","","","","","","","","","active","Funcube Pro","166.38"
"4624","445","CTT-55BC7B63C65F","8218","L1","yagi-6","253.30258","253.30258","252.0","","","","6.3","","","","","","","0.0","","","terminated","Integrated (CTT SensorStation)","434.00"
"4624","445","CTT-55BC7B63C65F","8218","L2","yagi-6","104.802574","104.802574","103.5","","","","6.3","","","","","","","0.0","","","terminated","Integrated (CTT SensorStation)","434.00"
"4624","445","CTT-55BC7B63C65F","8286","4","yagi-9-laird","104.81081","104.81081","103.5","","","","6.2","","","","","","","0.0","","","terminated","Funcube Pro Plus","166.38"
"4624","445","CTT-55BC7B63C65F","8286","L1","yagi-6","253.3108","253.3108","252.0","","","","6.3","","","","","","","0.0","","","terminated","Integrated (CTT SensorStation)","434.00"
"4624","445","CTT-55BC7B63C65F","8286","L2","yagi-6","104.81081","104.81081","103.5","","","","6.3","","","","","","","0.0","","","terminated","Integrated (CTT SensorStation)","434.00"
"4624","445","CTT-55BC7B63C65F","8309","3","yagi-9-laird","104.81364","104.81364","103.5","","","","5.3","","","","","","","0.0","","","active","Funcube Pro Plus","166.38"
"4624","445","CTT-55BC7B63C65F","8309","4","yagi-9-laird","253.31364","253.31364","252.0","","","","6.2","","","","","","","0.0","","","active","Funcube Pro Plus","166.38"
"4624","445","CTT-55BC7B63C65F","8309","L1","yagi-6","253.31364","253.31364","252.0","","","","6.3","","","","","","","0.0","","","active","Integrated (CTT SensorStation)","434.00"
"4624","445","CTT-55BC7B63C65F","8309","L2","yagi-6","104.81364","104.81364","103.5","","","","6.3","","","","","","","0.0","","","active","Integrated (CTT SensorStation)","434.00"
"4625","445","CTT-EA6A0E26BF5B","8235","L1","yagi-6","91.66781","91.66781","90.0","","","","9.5","","","","","","","0.0","","","terminated","Integrated (CTT SensorStation)","434.00"
"4625","445","CTT-EA6A0E26BF5B","8235","L2","yagi-6","286.66782","286.66782","285.0","","","","9.4","","","","","","","0.0","","","terminated","Integrated (CTT SensorStation)","434.00"
"4625","445","CTT-EA6A0E26BF5B","8336","3","yagi-9-laird","91.6813","91.6813","90.0","","","","9.3","","","","","","","0.0","","","active","Funcube Pro Plus","166.38"
"4625","445","CTT-EA6A0E26BF5B","8336","4","yagi-9-laird","286.6813","286.6813","285.0","","","","8.5","","","","","","","0.0","","","active","Funcube Pro Plus","166.38"
"4625","445","CTT-EA6A0E26BF5B","8336","L1","yagi-6","91.6813","91.6813","90.0","","","","9.5","","","","","","","0.0","","","active","Integrated (CTT SensorStation)","434.00"
"4625","445","CTT-EA6A0E26BF5B","8336","L2","yagi-6","286.6813","286.6813","285.0","","","","9.4","","","","","","","0.0","","","active","Integrated (CTT SensorStation)","434.00"
"4626","445","CTT-49FDCBEBA49D","8266","3","yagi-9-laird","91.82531","91.82531","90.0","","","","5.1","","","","","","","0.0","","","active","Funcube Pro Plus","166.38"
"4626","445","CTT-49FDCBEBA49D","8266","4","yagi-9-laird","296.82532","296.82532","295.0","","","","6.3","","","","","","","0.0","","","active","Funcube Pro Plus","166.38"
"4626","445","CTT-49FDCBEBA49D","8266","L1","yagi-6","296.82532","296.82532","295.0","","","","6.6","","","","","","","0.0","","","active","Integrated (CTT SensorStation)","434.00"
"4626","445","CTT-49FDCBEBA49D","8266","L2","yagi-6","91.82531","91.82531","90.0","","","","6.6","","","","","","","0.0","","","active","Integrated (CTT SensorStation)","434.00"
"4628","357","CTT-D7EC4DEBDA94","8138","1","yagi-6","175.0","175.0","182.65799","","","","2.0","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4628","357","CTT-D7EC4DEBDA94","8138","2","yagi-6","275.0","275.0","282.658","","","","2.8","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4628","357","CTT-D7EC4DEBDA94","8138","L1","yagi-6","165.0","165.0","172.65799","","","","2.8","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4628","357","CTT-D7EC4DEBDA94","8138","L2","yagi-6","205.0","205.0","212.65799","","","","2.8","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4628","357","CTT-D7EC4DEBDA94","8138","L3","yagi-6","250.0","250.0","257.658","","","","3.0","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4628","357","CTT-D7EC4DEBDA94","8138","L4","yagi-6","290.0","290.0","297.658","","","","3.7","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4629","117","3C74RPI3A815","8152","1","yagi-9-laird","110.0","110.0","","","","","","","","","","","","","","","active","","166.38"
"4629","117","3C74RPI3A815","8152","2","yagi-9-laird","34.0","34.0","","","","","","","","","","","","","","","active","","166.38"
"4629","117","3C74RPI3A815","8152","3","omni-mast","","","","","","","","","","","","","","","","","active","","166.38"
"4630","415","SG-2E42RPI3232D","8155","1","yagi-6","","","","","","","28.0","","","","","","","0.0","","","active","Funcube Pro Plus","150.10"
"4630","415","SG-2E42RPI3232D","8155","2","yagi-5","","","","","","","27.5","","","","","","","0.0","","","active","RTL-SDR v3","150.10"
"4630","415","SG-2E42RPI3232D","8155","3","yagi-5","","","","","","","27.0","","","","","","","0.0","","","active","RTL-SDR v3","150.10"
"4630","415","SG-2E42RPI3232D","8155","4","yagi-5","","","","","","","27.0","","","","","","","0.0","","","active","RTL-SDR v3","150.10"
"4631","1","CTT-5C5838ECE6F5","8161","4","yagi-9-laird","190.0","190.0","","","","","","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4631","1","CTT-5C5838ECE6F5","8161","6","yagi-9-laird","90.0","90.0","","","","","","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4631","1","CTT-5C5838ECE6F5","8161","7","yagi-9-laird","285.0","285.0","","","","","","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4633","213","CTT-3EAB337940F4","8170","1","omni-whip","","","","","","","","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4634","446","CTT-4C1B6DEFDC5C","8173","L2","yagi-6","80.0","80.0","93.05724","","","","6.3","","","","","","","0.0","","","active","Integrated (CTT SensorStation)","434.00"
"4634","446","CTT-4C1B6DEFDC5C","8173","L3","yagi-6","160.0","160.0","173.05725","","","","7.2","","","","","","","0.0","","","active","Integrated (CTT SensorStation)","434.00"
"4634","446","CTT-4C1B6DEFDC5C","8173","L4","yagi-6","300.0","300.0","313.05725","","","","8.0","","","","","","","0.0","","","active","Integrated (CTT SensorStation)","434.00"
"4635","120","CTT-9BFE893DE835","8175","4","yagi-9-laird","207.0","207.0","","","","","6.9","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4635","120","CTT-9BFE893DE835","8175","6","yagi-9-laird","74.0","74.0","","","","","7.2","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4635","120","CTT-9BFE893DE835","8175","7","yagi-9-laird","37.0","37.0","","","","","7.0","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4636","253","SG-5829RPI3888C","8177","1","yagi-9-laird","259.0","259.0","251.152","","","","9.0","","","","","","","0.0","","","active","Funcube Pro Plus","166.38"
"4636","253","SG-5829RPI3888C","8177","2","yagi-9-laird","223.0","223.0","215.152","","","","9.0","","","","","","","0.0","","","active","Funcube Pro Plus","166.38"
"4637","213","CTT-E960B6663B74","8179","1","yagi-3","298.0","298.0","","","","","3.8","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4637","213","CTT-E960B6663B74","8179","2","yagi-9-laird","192.0","192.0","","","","","2.6","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4637","213","CTT-E960B6663B74","8179","3","yagi-9-laird","104.0","104.0","","","","","1.5","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4637","213","CTT-E960B6663B74","8179","L1","yagi-6","298.0","298.0","","","","","3.2","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4637","213","CTT-E960B6663B74","8179","L2","yagi-6","192.0","192.0","","","","","3.2","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4637","213","CTT-E960B6663B74","8179","L3","yagi-6","104.0","104.0","","","","","3.2","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4638","113","SG-1DE4RPI35C5E","8181","1","yagi-6","203.0","203.0","","","","","","","","","","","","","","","active","Funcube Pro","150.10"
"4638","113","SG-1DE4RPI35C5E","8181","2","yagi-6","357.0","357.0","","","","","","","","","","","","","","","active","Funcube Pro Plus","150.10"
"4638","113","SG-1DE4RPI35C5E","8181","3","yagi-6","292.0","292.0","","","","","","","","","","","","","","","active","Funcube Pro Plus","150.10"
"4638","113","SG-1DE4RPI35C5E","8181","4","yagi-5","90.0","90.0","","","","","","","","","","","","","","","active","Funcube Pro Plus","150.10"
"4639","445","CTT-26B414EB13C8","8183","L1","none","303.96497","303.96497","306.0","","","","10.4","","","","","","","0.0","","","terminated","Integrated (CTT SensorStation)","434.00"
"4639","445","CTT-26B414EB13C8","8183","L2","none","87.96498","87.96498","90.0","","","","10.3","","","","","","","0.0","","","terminated","Integrated (CTT SensorStation)","434.00"
"4639","445","CTT-26B414EB13C8","8294","3","yagi-9-laird","303.9796","303.9796","306.0","","","","9.9","","","","","","","0.0","","","active","Funcube Pro Plus","166.38"
"4639","445","CTT-26B414EB13C8","8294","4","yagi-9-laird","87.97962","87.97962","90.0","","","","8.9","","","","","","","0.0","","","active","Funcube Pro Plus","166.38"
"4639","445","CTT-26B414EB13C8","8294","L1","yagi-6","303.9796","303.9796","306.0","","","","10.4","","","","","","","0.0","","","active","Integrated (CTT SensorStation)","434.00"
"4639","445","CTT-26B414EB13C8","8294","L2","yagi-6","87.97962","87.97962","90.0","","","","10.3","","","","","","","0.0","","","active","Integrated (CTT SensorStation)","434.00"
"4640","4","SG-4047RPI3E5EE","8224","1","yagi-8","143.59042","143.59042","139.0","","","","8.7","","","","","","","0.0","","0.0","active","CTT Motus Adapter v2","434.00"
"4640","4","SG-4047RPI3E5EE","8224","2","yagi-8","274.59042","274.59042","270.0","","","","7.0","","","","","","","0.0","","0.0","active","CTT Motus Adapter v2","434.00"
"4640","4","SG-4047RPI3E5EE","8224","3","custom-9","143.59042","143.59042","139.0","","","","8.2","","","","","","","0.0","","0.0","active","Funcube Pro Plus","166.38"
"4640","4","SG-4047RPI3E5EE","8224","4","custom-9","274.59042","274.59042","270.0","","","","7.6","","","","","","","0.0","","0.0","active","Funcube Pro Plus","166.38"
"4641","4","CTT-8E20667AE036","8190","1","custom-9","95.246","95.246","90.0","","","","14.5","","","","","","","0.0","","","active","Funcube Pro Plus","166.38"
"4641","4","CTT-8E20667AE036","8190","2","custom-9","185.246","185.246","180.0","","","","17.0","","","","","","","0.0","","","active","Funcube Pro Plus","166.38"
"4641","4","CTT-8E20667AE036","8190","3","custom-9","275.246","275.246","270.0","","","","17.0","","","","","","","0.0","","","active","Funcube Pro Plus","166.38"
"4641","4","CTT-8E20667AE036","8190","L1","yagi-8","95.246","95.246","90.0","","","","15.5","","","","","","","0.0","","","active","Integrated (CTT SensorStation)","434.00"
"4641","4","CTT-8E20667AE036","8190","L2","yagi-8","185.246","185.246","180.0","","","","18.0","","","","","","","0.0","","","active","Integrated (CTT SensorStation)","434.00"
"4641","4","CTT-8E20667AE036","8190","L3","yagi-8","275.246","275.246","270.0","","","","18.0","","","","","","","0.0","","","active","Integrated (CTT SensorStation)","434.00"
"4642","407","Lotek-D000967","8186","2","omni-whip","","","","","","","","","","","","","","","","","active","","166.38"
"4643","57","SG-4002BBBK1600","8184","1","yagi-9","225.0","225.0","223.36671","","","","5.0","","","","","","","0.0","","","active","Funcube Pro","166.38"
"4643","57","SG-4002BBBK1600","8184","2","yagi-9","115.0","115.0","113.366714","","","","4.0","","","","","","","0.0","","","active","Funcube Pro","166.38"
"4643","57","SG-4002BBBK1600","8184","5","yagi-3","350.0","350.0","","","","","8.0","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4644","407","Lotek-D000968","8187","2","omni-whip","","","","","","","","","","","","","","","","","active","","166.38"
"4645","1","SG-600CRPI33AE6","8189","1","yagi-9-laird","270.0","270.0","260.8692","","","","21.5","","","","","","","","","","terminated","","166.38"
"4645","1","SG-600CRPI33AE6","8189","2","yagi-9-laird","90.0","90.0","80.8692","","","","20.5","","","","","","","","","","terminated","","166.38"
"4645","1","SG-600CRPI33AE6","8193","1","yagi-9-laird","270.0","270.0","260.8692","","","","21.5","","","","","","","","","","active","","166.38"
"4645","1","SG-600CRPI33AE6","8193","2","yagi-9-laird","90.0","90.0","80.8692","","","","20.5","","","","","","","","","","active","","166.38"
"4647","373","SG-2516BBBK24A8","8194","1","yagi-9-maple","80.0","80.0","65.92798","","","","1.5","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4647","373","SG-2516BBBK24A8","8194","2","yagi-9-maple","320.0","320.0","305.92798","","","","1.1","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4647","373","SG-2516BBBK24A8","8194","3","yagi-9-maple","200.0","200.0","185.92798","","","","0.6","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4648","48","CTT-87BFCC17A1B1","8195","1","yagi-5","50.0","50.0","34.111286","","","","9.7","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4648","48","CTT-87BFCC17A1B1","8195","2","yagi-9-maple","320.0","320.0","304.1113","","","","9.1","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4648","48","CTT-87BFCC17A1B1","8195","3","yagi-5","230.0","230.0","214.11128","","","","9.7","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4648","48","CTT-87BFCC17A1B1","8195","4","yagi-9-maple","140.0","140.0","124.11128","","","","10.3","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4648","48","CTT-87BFCC17A1B1","8195","L1","yagi-6","140.0","140.0","124.11128","","","","10.6","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4648","48","CTT-87BFCC17A1B1","8195","L2","yagi-6","320.0","320.0","304.1113","","","","10.6","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4648","48","CTT-87BFCC17A1B1","8195","L3","yagi-6","230.0","230.0","214.11128","","","","10.6","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4648","48","CTT-87BFCC17A1B1","8195","L4","yagi-6","50.0","50.0","34.111286","","","","10.6","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4649","48","CTT-2F2B8A6495BA","8196","1","yagi-5","32.0","32.0","15.806922","","","","9.7","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4649","48","CTT-2F2B8A6495BA","8196","2","yagi-9-maple","302.0","302.0","285.80692","","","","9.1","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4649","48","CTT-2F2B8A6495BA","8196","3","yagi-5","212.0","212.0","195.80692","","","","9.7","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4649","48","CTT-2F2B8A6495BA","8196","4","yagi-9-maple","122.0","122.0","105.80692","","","","10.3","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4649","48","CTT-2F2B8A6495BA","8196","L1","yagi-6","122.0","122.0","105.80692","","","","10.6","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4649","48","CTT-2F2B8A6495BA","8196","L2","yagi-6","302.0","302.0","285.80692","","","","10.6","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4649","48","CTT-2F2B8A6495BA","8196","L3","yagi-6","212.0","212.0","195.80692","","","","10.6","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4649","48","CTT-2F2B8A6495BA","8196","L4","yagi-6","32.0","32.0","15.806922","","","","10.6","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4650","48","CTT-37A6380EAF62","8197","1","yagi-5","90.0","90.0","74.17497","","","","9.7","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4650","48","CTT-37A6380EAF62","8197","2","yagi-9-maple","356.0","356.0","340.17496","","","","9.1","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4650","48","CTT-37A6380EAF62","8197","3","yagi-5","270.0","270.0","254.17497","","","","9.7","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4650","48","CTT-37A6380EAF62","8197","4","yagi-9-maple","176.0","176.0","160.17497","","","","10.3","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4650","48","CTT-37A6380EAF62","8197","L1","yagi-6","176.0","176.0","160.17497","","","","10.6","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4650","48","CTT-37A6380EAF62","8197","L2","yagi-6","356.0","356.0","340.17496","","","","10.6","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4650","48","CTT-37A6380EAF62","8197","L3","yagi-6","86.0","86.0","70.17497","","","","10.6","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4650","48","CTT-37A6380EAF62","8197","L4","yagi-6","266.0","266.0","250.17497","","","","10.6","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4651","376","SG-578CRPI3676B","8212","1","monopole","","","","","","","","","","","","","","","","","active","CTT Motus Adapter v1","434.00"
"4651","376","SG-578CRPI3676B","8212","2","yagi-9-laird","358.0","358.0","","","","","","","","","","","","","","","active","RTL-SDR v3","166.38"
"4651","376","SG-578CRPI3676B","8212","3","yagi-9-laird","239.0","239.0","","","","","","","","","","","","","","","active","RTL-SDR v3","166.38"
"4651","376","SG-578CRPI3676B","8212","4","yagi-9-laird","107.0","107.0","","","","","","","","","","","","","","","active","RTL-SDR v3","166.38"
"4652","290","CTT-D68DC6EC6038","8202","5","monopole","","","","","","","","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4652","290","CTT-D68DC6EC6038","8202","L1","custom-6","14.0","14.0","9.369813","","","","13.0","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4652","290","CTT-D68DC6EC6038","8202","L2","custom-6","102.0","102.0","97.36981","","","","13.0","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4652","290","CTT-D68DC6EC6038","8202","L3","custom-6","280.0","280.0","275.3698","","","","13.0","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4652","290","CTT-D68DC6EC6038","8202","L4","custom-6","189.0","189.0","184.36981","","","","13.0","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4654","434","CTT-72A787D1C983","8204","3","yagi-9-maple","275.0","275.0","290.23175","","","","3.0","","","","","","","0.0","","","terminated","Funcube Pro","166.38"
"4654","434","CTT-72A787D1C983","8204","4","yagi-9-maple","185.0","185.0","200.23177","","","","2.0","","","","","","","0.0","","","terminated","Funcube Pro","166.38"
"4654","434","CTT-72A787D1C983","8525","3","yagi-9-maple","310.0","310.0","325.1383","","","","6.0","","","","","","","","","","active","Funcube Pro","166.38"
"4654","434","CTT-72A787D1C983","8525","4","yagi-9-maple","257.0","257.0","272.1383","","","","5.5","","","","","","","","","","active","Funcube Pro","166.38"
"4654","434","CTT-72A787D1C983","8525","L3","yagi-6","8.0","8.0","23.1383","","","","5.0","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4654","434","CTT-72A787D1C983","8525","L4","yagi-6","297.0","297.0","312.1383","","","","4.5","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4655","453","CTT-3C3998D9CCDA","8273","L1","yagi-5","90.0","90.0","","","","","5.0","","","","","","","0.0","","","active","Integrated (CTT SensorStation)","434.00"
"4655","453","CTT-3C3998D9CCDA","8273","L2","yagi-5","0.0","0.0","","","","","4.7","","","","","","","0.0","","","active","Integrated (CTT SensorStation)","434.00"
"4655","453","CTT-3C3998D9CCDA","8273","L3","yagi-5","270.0","270.0","","","","","4.3","","","","","","","0.0","","","active","Integrated (CTT SensorStation)","434.00"
"4655","453","CTT-3C3998D9CCDA","8273","L4","yagi-5","180.0","180.0","","","","","4.1","","","","","","","0.0","","","active","Integrated (CTT SensorStation)","434.00"
"4657","120","CTT-0299C16A9025","8206","4","yagi-9-laird","161.0","161.0","163.55193","","","","7.7","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4657","120","CTT-0299C16A9025","8206","6","yagi-9-laird","70.0","70.0","72.551926","","","","7.3","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4657","120","CTT-0299C16A9025","8206","7","yagi-9-laird","230.0","230.0","232.55193","","","","7.5","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4657","120","CTT-0299C16A9025","8206","L4","monopole","","","","","","","7.9","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4658","1","SG-5113BBBK2677","8254","1","yagi-9-laird","180.0","180.0","170.42891","","","","","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"4658","1","SG-5113BBBK2677","8254","2","yagi-9-laird","320.0","320.0","310.4289","","","","","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"4658","1","SG-5113BBBK2677","8254","3","yagi-9-laird","80.0","80.0","70.4289","","","","","","","","","","","","","","terminated","Funcube Pro Plus","166.38"
"4659","415","SG-80BERPI323CE","8215","1","yagi-6","7.667033","7.667033","9.1","","","","10.0","","","","","","","0.0","","","active","Funcube Pro Plus","150.10"
"4659","415","SG-80BERPI323CE","8215","2","yagi-6","290.16702","290.16702","291.6","","","","9.5","","","","","","","0.0","","","active","Funcube Pro Plus","150.10"
"4659","415","SG-80BERPI323CE","8215","3","yagi-6","186.16704","186.16704","187.6","","","","9.0","","","","","","","0.0","","","active","Funcube Pro Plus","150.10"
"4660","120","CTT-992DE5181DD9","8220","6","yagi-9-laird","210.0","210.0","","","","","7.6","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4660","120","CTT-992DE5181DD9","8220","7","yagi-9-laird","118.0","118.0","","","","","7.5","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4660","120","CTT-992DE5181DD9","8220","L1","monopole","","","","","","","7.7","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4661","446","CTT-61546A685C2C","8221","L1","yagi-6","140.93504","140.93504","154.0","","","","9.5","","","","","","","0.0","","","active","Integrated (CTT SensorStation)","434.00"
"4661","446","CTT-61546A685C2C","8221","L2","yagi-6","346.93506","346.93506","0.0","","","","9.5","","","","","","","0.0","","","active","Integrated (CTT SensorStation)","434.00"
"4661","446","CTT-61546A685C2C","8221","L3","yagi-6","210.93504","210.93504","224.0","","","","8.7","","","","","","","0.0","","","active","Integrated (CTT SensorStation)","434.00"
"4662","253","SG-6E5FRPI3F1CA","8226","1","yagi-9-laird","","","","","","","15.0","","","","","","","90.0","","","active","Funcube Pro Plus","166.38"
"4662","253","SG-6E5FRPI3F1CA","8226","2","yagi-9-laird","","","","","","","13.0","","","","","","","90.0","","","active","Funcube Pro Plus","166.38"
"4662","253","SG-6E5FRPI3F1CA","8226","3","yagi-8","","","","","","","14.5","","","","","","","0.0","","","active","CTT Motus Adapter v1","434.00"
"4662","253","SG-6E5FRPI3F1CA","8226","4","yagi-8","","","","","","","13.5","","","","","","","0.0","","","active","CTT Motus Adapter v1","434.00"
"4663","14","CTT-AE67CBAD42DA","8227","1","yagi-5","30.0","30.0","15.401214","","","","6.0","","","","","","","","","","active","Funcube Pro Plus","166.38"
"4663","14","CTT-AE67CBAD42DA","8227","L1","yagi-6","30.0","30.0","15.401214","","","","6.0","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4663","14","CTT-AE67CBAD42DA","8227","L2","yagi-6","150.0","150.0","135.40121","","","","6.0","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4663","14","CTT-AE67CBAD42DA","8227","L3","yagi-6","270.0","270.0","255.40121","","","","6.0","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4663","14","CTT-AE67CBAD42DA","8227","L4","monopole","","","","","","","6.0","","","","","","","","","","active","Integrated (CTT SensorStation)","434.00"
"4664","1","SG-70ADRPI3711B","8229","1","yagi-6","270.0","270.0","","","","","6.0","","","","","","","","","","active","CTT Motus Adapter v1","434.00"
"4664","1","SG-70ADRPI3711B","8229","2","yagi-6","90.0","90.0","","","","","6.0","","","","","","","","","","active","CTT Motus Adapter v1","434.00"
"4664","1","SG-70ADRPI3711B","8229","3","yagi-9-laird","270.0","270.0","","","","","5.5","","","","","","","","","","active","Funcube Pro","166.38"
"4664","1","SG-70ADRPI3711B","8229","4","yagi-9-laird","90.0","90.0","","","","","5.0","","","","","","","","","","active","Funcube Pro","166.38"
"4665","123","1D49RPI3A7D3","8230","1","yagi-3","0.0","0.0","3.032747","","","","","","","","","","","","","","terminated","","150.10"
"4666","123","SG-1D49RPI3A7D3","8231","1","yagi-3","0.0","0.0","","","","","","","","","","","","","","","active","Funcube Pro Plus","150.10"
"4667","457","CTT-8EEB1C3FC849","8232","L1","custom-6","349.95544","349.95544","354.4","","","","7.0","","","","","","","0.0","60.0","60.0","active","Integrated (CTT SensorStation)","434.00"
"4667","457","CTT-8EEB1C3FC849","8232","L2","custom-6","294.95544","294.95544","299.4","","","","7.5","","","","","","","0.0","60.0","60.0","active","Integrated (CTT SensorStation)","434.00"
"4667","457","CTT-8EEB1C3FC849","8232","L3","custom-6","239.95546","239.95546","244.4","","","","8.0","","","","","","","0.0","60.0","60.0","active","Integrated (CTT SensorStation)","434.00"
"4668","290","CTT-BEB5575F1E05","8236","1","monopole","","","","","","","7.7","","","","","","","0.0","","","active","Funcube Pro Plus","166.38"
"4668","290","CTT-BEB5575F1E05","8236","L1","custom-6","0.0","0.0","354.99033","","","","7.7","","","","","","","0.0","","","active","Integrated (CTT SensorStation)","434.00"
"4668","290","CTT-BEB5575F1E05","8236","L2","custom-6","180.0","180.0","174.99033","","","","7.7","","","","","","","0.0","","","active","Integrated (CTT SensorStation)","434.00"
"4668","290","CTT-BEB5575F1E05","8236","L3","custom-6","90.0","90.0","84.990326","","","","6.7","","","","","","","0.0","","","active","Integrated (CTT SensorStation)","434.00"
"4668","290","CTT-BEB5575F1E05","8236","L4","custom-6","270.0","270.0","264.99033","","","","6.7","","","","","","","0.0","","","active","Integrated (CTT SensorStation)","434.00"
"4669","458","CTT-140682CCEB52","8239","4","yagi-6","228.0","228.0","240.16429","","","","8.0","","","","","","","0.0","","","active","Funcube Pro Plus","166.38"
"4669","458","CTT-140682CCEB52","8239","6","yagi-6","65.0","65.0","77.16428","","","","8.7","","","","","","","0.0","","","active","Funcube Pro Plus","166.38"
"4669","458","CTT-140682CCEB52","8239","7","yagi-6","312.0","312.0","324.16428","","","","7.0","","","","","","","0.0","","","active","Funcube Pro Plus","166.38"
"4669","458","CTT-140682CCEB52","8239","L1","yagi-9","228.0","228.0","240.16429","","","","9.0","","","","","","","0.0","","","active","Integrated (CTT SensorStation)","434.00"
